date,regiao,mental_health_visits,total_atd,periodo,PrePandemia_Step,PrePandemia_Trend,Pandemia_Step,Pandemia_Trend,PosPandemia_Step,PosPandemia_Trend,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,quarter_2,quarter_3,quarter_4,cos1,sin1,IR,offset,ma_12_mental_health_visits
2024-11-01,sudeste,420789.0,12579215.0,107,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5000000000000293,-0.8660254037844217,33.451133476929996,9.439801127671501,438028.75
2024-12-01,sudeste,353492.0,10876110.0,108,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.866025403784441,0.4999999999999958,32.50169407996058,9.294323919713719,440032.28571428574
2016-01-01,sul,38152.0,1491781.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.123233995736766e-17,25.574799518159836,7.307725987148228,53958.666666666664
2016-02-01,sul,51908.0,2019943.0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,25.69775483763651,7.610824572175338,55134.142857142855
2016-03-01,sul,62072.0,2652117.0,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999993,0.866025403784439,23.40469896313021,7.8831134679796575,57292.875
2016-04-01,sul,52677.0,2126983.0,4,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.49999999999999917,-0.8660254037844392,24.766065361124184,7.6624598226906295,58111.22222222222
2016-05-01,sul,55141.0,2382835.0,5,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-4.898587196589413e-16,1.0,23.140922472600913,7.776046234248301,57985.0
2016-06-01,sul,63802.0,2681087.0,6,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-2.4499125789312946e-15,23.79706439962597,7.893977588287593,57720.818181818184
2016-07-01,sul,62187.0,2506770.0,7,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.49999999999999883,0.8660254037844393,24.807620962433727,7.82675035083037,56637.583333333336
2016-08-01,sul,72404.0,2991575.0,8,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8660254037844385,0.5000000000000002,24.202635735356793,8.003555283550412,57857.25
2016-09-01,sul,64658.0,2694636.0,9,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,-7.354070601250002e-16,23.995077628295622,7.899018409285943,57786.083333333336
2016-10-01,sul,56849.0,2345810.0,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.0,-2.939771298590236e-15,24.23427302296435,7.760386037016335,58272.416666666664
2016-11-01,sul,55079.0,2157356.0,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.2246467991473533e-15,1.0,25.53078861346945,7.676638676813539,59255.333333333336
2016-12-01,sul,44722.0,1701881.0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844388,0.4999999999999998,26.27798300821268,7.4394893889451295,60447.083333333336
2017-01-01,sul,52788.0,2078724.0,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844406,-0.4999999999999966,25.394424656664377,7.639509522912381,60477.0
2017-02-01,sul,51054.0,2029607.0,14,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4999999999999979,0.8660254037844398,25.154623530565278,7.615597457234584,60800.666666666664
2017-03-01,sul,67908.0,2784724.0,15,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-6.189806365883577e-19,24.385899643914442,7.931904045116492,61294.833333333336
2017-04-01,sul,64472.0,2605755.0,16,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.3896838775215305e-15,-1.0,24.74215726344188,7.86547773945094,63036.333333333336
2017-05-01,sul,69442.0,2883945.0,17,1,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5000000000000009,0.8660254037844382,24.07882258503543,7.966914427487901,66346.41666666667
2017-06-01,sul,64161.0,2617493.0,18,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.4708141202500005e-15,-1.0,24.512386470565538,7.86997226843357,69584.83333333333
2017-07-01,sul,66071.0,2747312.0,19,1,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2.204364238465236e-15,1.0,24.04932530415184,7.918378258094948,72163.08333333333
2017-08-01,sul,78334.0,3130846.0,20,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.0,-4.164418097737589e-15,25.02007444633176,8.049058534553039,74826.91666666667
2017-09-01,sul,85556.0,3499119.0,21,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5000000000000004,0.8660254037844384,24.450726025608162,8.160266501506433,77428.41666666667
2017-10-01,sul,96570.0,3766109.0,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.0,-4.40934745756706e-15,25.641849452578242,8.233797651974035,79524.66666666667
2017-11-01,sul,93940.0,3728902.0,23,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,9.790984586812941e-16,25.192402482017496,8.223869099329326,82295.83333333333
2017-12-01,sul,75661.0,2883017.0,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844384,-0.5000000000000004,26.243688469405487,7.966592594256467,84382.0
2018-01-01,sul,84754.0,3323595.0,25,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844414,-0.49999999999999534,25.500700295914513,8.108802307396868,86430.0
2018-02-01,sul,82272.0,3127761.0,26,1,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.500000000000003,-0.8660254037844369,26.303800066565188,8.048072692096449,88763.75
2018-03-01,sul,93063.0,3799601.0,27,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.500000000000006,0.8660254037844353,24.49283490555982,8.242651340201592,90783.0
2018-04-01,sul,97726.0,3954977.0,28,1,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.0,1.96129182054553e-15,24.70962536571009,8.28273006476133,91236.66666666667
2018-05-01,sul,94476.0,3950949.0,29,1,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8660254037844327,0.5000000000000102,23.91222969468854,8.281711082203556,92296.16666666667
2018-06-01,sul,88737.0,3629643.0,30,1,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-5.389064896884942e-15,24.447858921662544,8.196889575315065,92150.58333333333
2018-07-01,sul,94076.0,3895748.0,31,1,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5000000000000089,-0.8660254037844335,24.14837920727932,8.267640980945627,91623.16666666667
2018-08-01,sul,102565.0,4238054.0,32,1,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8660254037844379,-0.5000000000000012,24.200965820633716,8.351859480606436,91460.5
2018-09-01,sul,91000.0,3627309.0,33,1,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.500000000000003,-0.8660254037844369,25.08746842356138,8.196246330029584,92109.5
2018-10-01,sul,109284.0,4475717.0,34,1,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.5,0.8660254037844386,24.41709339531521,8.406421841338235,91761.83333333333
2018-11-01,sul,92193.0,3724671.0,35,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.499999999999997,-0.8660254037844404,24.751984806174825,8.222733804765378,93071.08333333333
2018-12-01,sul,69332.0,2857177.0,36,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.49999999999999406,0.866025403784442,24.26591002237523,7.957589353409414,94974.66666666667
2019-01-01,sul,82802.0,3499191.0,37,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999864,0.8660254037844465,23.663183861641162,8.160287077902735,95812.25
2019-02-01,sul,90060.0,3707117.0,38,1,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,24.293811066659075,8.218009764562566,97767.75
2019-03-01,sul,88891.0,3492664.0,39,1,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844428,0.4999999999999928,25.450773392459165,8.158420047795278,99492.5
2019-04-01,sul,113437.0,4279121.0,40,1,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.49999999999999534,-0.8660254037844414,26.509416303021112,8.361502893651974,100815.08333333333
2019-05-01,sul,117319.0,4497117.0,41,1,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.499999999999986,0.8660254037844467,26.08760234612531,8.41119180377716,101391.58333333333
2019-06-01,sul,98788.0,3818142.0,42,1,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.49999999999998856,0.8660254037844453,25.873317440786643,8.247519195841328,102366.0
2019-07-01,sul,117542.0,4505515.0,43,1,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.866025403784446,-0.49999999999998723,26.08847157317199,8.413057480933782,103495.91666666667
2019-08-01,sul,123262.0,4524409.0,44,1,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.81869491513412e-15,-1.0,27.24377924276961,8.417242239869287,104761.16666666667
2019-09-01,sul,106871.0,3968920.0,45,1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.49999999999999195,-0.8660254037844433,26.92697257692269,8.286249296369293,104954.16666666667
2019-10-01,sul,116202.0,4470203.0,46,1,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.49999999999998856,-0.8660254037844453,25.994792630222836,8.405189100446682,105247.08333333333
2019-11-01,sul,103886.0,3826879.0,47,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8660254037844353,0.5000000000000059,27.146403113346413,8.249804867470935,101827.0
2019-12-01,sul,82891.0,2987363.0,48,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.866025403784444,-0.4999999999999907,27.74721384712872,8.002146337447682,99144.25
2020-01-01,sul,97985.0,3417744.0,49,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.1268607494065414e-14,28.669496603607524,8.136735963269635,98968.58333333333
2020-02-01,sul,92376.0,3255998.0,50,1,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,6.372496220022355e-15,28.37102479792678,8.088254112871628,97714.33333333333
2020-03-01,sul,92406.0,3382876.0,51,1,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4999999999999987,-0.8660254037844394,27.315810570650537,8.126481514251417,95885.5
2020-04-01,sul,72396.0,2166610.0,52,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.5000000000000081,0.866025403784434,33.41441237693909,7.680919013027447,97205.66666666667
2020-05-01,sul,85126.0,2587058.0,53,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.842691359635767e-15,1.0,32.904557995993905,7.858276601725973,97179.25
2020-06-01,sul,96680.0,3008025.0,54,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.937914356680471e-15,-1.0,32.14069032006051,8.009038996205406,97947.0
2020-07-01,sul,102491.0,3486533.0,55,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8660254037844396,-0.4999999999999983,29.396251232958356,8.156663111695865,98958.58333333333
2020-08-01,sul,101316.0,3500718.0,56,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.0,-1.4677192170670588e-15,28.941491431186403,8.160723369295729,99068.08333333333
2020-09-01,sul,122713.0,3950652.0,57,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-6.858022075225178e-15,1.0,31.061455172462672,8.28163590756486,99927.91666666667
2020-10-01,sul,115885.0,4036029.0,58,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.8660254037844416,0.4999999999999949,28.712628179827252,8.303016566779696,102085.66666666667
2020-11-01,sul,113099.0,4298672.0,59,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.475922546353431e-18,1.0,26.310218597743674,8.36606141677232,105567.83333333333
2020-12-01,sul,95030.0,3561154.0,60,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0778129793769884e-14,-1.0,26.685170031961547,8.17783992862182,107820.16666666667
2021-01-01,sul,99299.0,3712563.0,61,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1558735510086122e-14,1.0,26.746751502937457,8.219477752663941,109552.91666666667
2021-02-01,sul,102694.0,3836443.0,62,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8660254037844396,-0.4999999999999983,26.768024443475376,8.252300914215548,111764.41666666667
2021-03-01,sul,118299.0,4561456.0,63,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.469823751231459e-14,1.0,25.934482323188032,8.425397149789209,115446.41666666667
2021-04-01,sul,114182.0,4053671.0,64,0,0,1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.866025403784443,-0.49999999999999234,28.16755479169375,8.307378169303355,116995.33333333333
2021-05-01,sul,112154.0,4506620.0,65,0,0,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8660254037844235,0.5000000000000263,24.88650030399723,8.413302705845647,118433.58333333333
2021-06-01,sul,117473.0,4610287.0,66,0,0,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.4999999999999987,-0.8660254037844394,25.480626260360797,8.436045390018165,120317.25
2021-07-01,sul,129029.0,4717729.0,67,0,0,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8660254037844269,0.5000000000000203,27.349811742047923,8.459082818724855,122606.16666666667
2021-08-01,sul,145500.0,5101313.0,68,0,0,1,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.5000000000000098,0.866025403784433,28.522068730148494,8.537253236557993,122753.0
2021-09-01,sul,141300.0,4871021.0,69,0,0,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8660254037844304,0.5000000000000144,29.00829210138901,8.491058845026977,123590.16666666667
2021-10-01,sul,133144.0,4932808.0,70,0,0,1,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.8660254037844249,-0.5000000000000238,26.991522881085174,8.503663678927522,126492.41666666667
2021-11-01,sul,135703.0,4993821.0,71,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8660254037844337,0.5000000000000084,27.174181853935092,8.515956627185728,127712.75
2021-12-01,sul,122497.0,4501708.0,72,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844284,-0.5000000000000178,27.21122738302884,8.412212159300978,130602.33333333333
2022-01-01,sul,101061.0,5251388.0,73,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000000000319,-0.8660254037844203,19.244626373065557,8.566247701595564,132504.0
2022-02-01,sul,112740.0,4736730.0,74,0,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8660254037844318,-0.5000000000000119,23.801229962442445,8.463102303199236,134014.83333333334
2022-03-01,sul,153126.0,5665257.0,75,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.9569589560894117e-15,1.0,27.028959145189706,8.642107538717289,136709.41666666666
2022-04-01,sul,128826.0,5072770.0,76,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.0,-1.812786753056377e-14,25.39559254608429,8.531642298474628,139011.5
2022-05-01,sul,146829.0,6291774.0,77,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,4.867638164759995e-16,23.336661488476857,8.74699834490625,141699.91666666666
2022-06-01,sul,140293.0,5884884.0,78,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-1.1267369532792237e-14,23.839552317428858,8.680142308370119,143787.91666666666
2022-07-01,sul,147159.0,5670166.0,79,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8660254037844333,0.5000000000000093,25.953208424585807,8.642973673189182,145227.25
2022-08-01,sul,177835.0,6446181.0,80,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.0,-4.406871535020706e-15,27.587652285903857,8.771243141410267,150562.83333333334
2022-09-01,sul,168925.0,5776479.0,81,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-9.797174393178826e-15,1.0,29.243592853016516,8.661549606497093,154360.25
2022-10-01,sul,165405.0,5938846.0,82,0,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.8660254037844313,-0.5000000000000128,27.851370451431137,8.68927011738837,159536.5
2022-11-01,sul,160759.0,6053194.0,83,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,3.674868868396942e-14,26.55771481964728,8.70834134560112,162872.83333333334
2022-12-01,sul,139769.0,5379526.0,84,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.0,9.314124460522356e-15,25.98165711997674,8.590355545185217,167440.25
2023-01-01,sul,165088.0,5569906.0,85,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000000000208,-0.8660254037844266,29.63927937024431,8.625133456656844,170977.58333333334
2023-02-01,sul,158309.0,5147652.0,86,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.856784113952001e-15,-1.0,30.753632918464575,8.546295967363498,174607.16666666666
2023-03-01,sul,215241.0,7277040.0,87,0,0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.302769268842636e-14,29.578097688070972,8.892479465102626,179183.08333333334
2023-04-01,sul,168862.0,6141997.0,88,0,0,0,0,1,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.0,-3.3808298404742594e-14,27.49301245181331,8.7229052125604,181627.58333333334
2023-05-01,sul,201638.0,7376729.0,89,0,0,0,0,1,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4999999999999809,0.8660254037844497,27.334337482100807,8.906085594409065,186189.33333333334
2023-06-01,sul,182741.0,6324614.0,90,0,0,0,0,1,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5000000000000182,0.8660254037844282,28.89362101782022,8.752204284065472,189925.91666666666
2023-07-01,sul,190714.0,6265292.0,91,0,0,0,0,1,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8660254037844254,0.5000000000000229,30.439762424480776,8.742780474384507,192736.08333333334
2023-08-01,sul,232746.0,7448532.0,92,0,0,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8660254037844201,-0.5000000000000322,31.247230998000678,8.915772244977433,195590.5
2023-09-01,sul,198259.0,6122598.0,93,0,0,0,0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4999999999999928,0.8660254037844428,32.381515167254165,8.7197417952315,198840.41666666666
2023-10-01,sul,220146.0,7046997.0,94,0,0,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.49999999999998346,-0.8660254037844481,31.239689757211476,8.860356847613863,197479.08333333334
2023-11-01,sul,205598.0,6625712.0,95,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8660254037844278,-0.5000000000000187,31.030325495584474,8.798713116777867,202731.66666666666
2023-12-01,sul,173491.0,5590252.0,96,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844333,0.5000000000000093,31.03455801276937,8.628779645633944,202035.16666666666
2024-01-01,sul,199341.0,6317676.0,97,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.714691212997271e-14,31.552900148725577,8.751106697995779,204298.16666666666
2024-02-01,sul,197308.0,6391869.0,98,0,0,0,0,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000437,0.8660254037844134,30.868592582232207,8.762781992868138,206467.66666666666
2024-03-01,sul,198905.0,7069993.0,99,0,0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844494,-0.49999999999998135,28.133691221476457,8.863614768791118,206017.16666666666
2024-04-01,sul,231893.0,8383293.0,100,0,0,0,0,1,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.5000000000000259,-0.8660254037844237,27.66132592526588,9.033996075715,207909.41666666666
2024-05-01,sul,193280.0,6820403.0,101,0,0,0,0,1,26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8660254037844284,0.5000000000000178,28.338501405268868,8.8276738400008,209545.5
2024-06-01,sul,209897.0,6905529.0,102,0,0,0,0,1,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.816218992587766e-15,-1.0,30.395499026939138,8.840077674060248,209482.16666666666
2024-07-01,sul,216748.0,7168199.0,103,0,0,0,0,1,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8660254037844176,0.5000000000000365,30.23744178977174,8.877409716546188,209137.83333333334
2024-08-01,sul,227340.0,7427441.0,104,0,0,0,0,1,29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0377430425220244e-14,-1.0,30.608119270149704,8.91293666385183,210028.45454545456
2024-09-01,sul,220966.0,7304922.0,105,0,0,0,0,1,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5000000000000107,-0.8660254037844325,30.24891983788465,8.896303646509724,211300.5
2024-10-01,sul,239779.0,8045022.0,106,0,0,0,0,1,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.8660254037844298,-0.5000000000000153,29.804641926398713,8.992808794040519,212677.77777777778
2024-11-01,sul,204838.0,6753619.0,107,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8660254037844245,0.5000000000000246,30.33010893862979,8.817833788338657,210275.875
2024-12-01,sul,169359.0,5537357.0,108,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.5000000000000386,0.8660254037844164,30.584807878560117,8.619272590092182,212703.85714285713
